53,11,435,294,1
128,73,415,289,1
140,148,311,226,1
209,152,274,233,1
150,90,358,301,1
1,4,420,384,1
103,36,403,353,1
88,19,353,293,1
62,19,365,341,1
33,1,321,384,1
30,27,410,384,1
96,11,407,375,1
109,1,512,311,1
117,5,416,365,1
1,1,508,384,1
10,1,446,384,1
122,143,266,233,1
213,117,374,302,1
115,146,355,271,1
1,1,510,381,1
117,57,368,308,1
151,123,327,322,1
102,206,220,384,1
168,42,464,343,1
69,81,476,344,1
169,109,511,384,1
1,1,311,263,1
33,41,400,269,1
2,55,459,355,1
91,20,379,312,1
33,1,378,356,1
65,25,354,307,1
22,1,437,384,1
59,2,388,376,1
1,1,313,336,1
160,87,365,301,1
1,1,512,384,1
81,52,437,327,1
81,44,329,351,1
33,91,377,261,1
141,71,325,296,1
1,1,445,384,1
72,24,353,362,1
68,82,379,297,1
93,117,404,351,1
189,86,329,259,1
179,105,382,259,1
112,95,304,336,1
181,94,336,275,1
154,104,332,262,1
179,107,316,280,1
207,109,409,287,1
178,89,438,384,1
145,123,383,293,1
179,75,341,281,1
99,71,258,271,1
132,119,319,270,1
207,116,311,256,1
159,130,312,287,1
148,94,355,307,1
1,1,354,259,1
146,156,426,384,1
118,25,349,330,1
172,77,421,317,1
108,59,427,384,1
31,2,511,384,1
121,23,512,381,1
196,41,511,384,1
79,89,512,350,1
70,54,381,362,1
89,1,437,349,1
90,87,419,384,1
165,104,333,282,1
72,1,512,384,1
116,88,491,384,1
15,127,448,384,1
1,1,355,278,1
1,1,512,384,1
98,92,510,299,1
269,1,512,371,1
23,107,383,384,1
47,29,512,384,1
39,61,512,375,1
205,82,471,384,1
94,29,409,366,1
104,82,364,344,1
178,1,412,248,1
65,40,381,350,1
117,72,475,225,1
182,173,423,384,1
143,22,443,332,1
238,79,477,316,1
115,20,448,341,1
192,107,506,384,1
220,151,510,384,1
48,93,442,384,1
108,59,387,376,1
266,58,477,358,1
4,1,511,371,1
97,23,463,384,1
118,1,440,336,1
1,1,512,384,1
204,158,488,384,1
175,179,506,384,1
1,49,512,384,1
37,1,512,370,1
1,112,512,384,1
114,34,453,379,1
136,91,511,384,1
43,47,512,360,1
2,55,512,384,1
80,91,512,382,1
35,58,503,384,1
97,139,512,384,1
106,16,402,342,1
1,1,349,295,1
153,103,327,294,1
1,1,335,323,1
133,43,434,338,1
57,4,512,382,1
1,32,446,384,1
203,130,335,260,1
162,1,463,384,1
128,83,512,384,1
176,178,433,384,1
1,1,361,293,1
94,1,424,384,1
1,1,413,290,1
211,121,399,314,1
141,73,430,355,1
129,101,388,275,1
21,10,488,384,1
101,37,507,384,1
1,1,414,284,1
171,97,331,252,1
147,90,365,318,1
124,51,512,320,1
16,171,394,384,1
137,33,488,384,1
88,11,512,384,1
118,77,361,322,1
119,116,357,293,1
152,111,369,271,1
140,108,512,370,1
25,81,512,292,1
127,53,393,317,1
106,49,378,323,1
92,34,512,381,1
144,200,478,384,1
191,59,450,358,1
157,27,512,383,1
130,169,287,311,1
167,1,348,372,1
99,75,509,384,1
74,2,408,333,1
89,30,387,336,1
170,76,408,296,1
117,122,406,384,1
5,68,423,384,1
193,104,512,382,1
87,1,466,302,1
1,1,373,275,1
93,41,383,325,1
101,1,512,382,1
126,50,512,352,1
121,108,512,384,1
17,1,512,384,1
90,100,415,384,1
1,1,249,293,1
89,102,401,272,1
162,208,512,384,1
1,1,298,384,1
150,87,355,292,1
33,1,512,384,1
124,46,355,258,1
155,20,512,384,1
139,1,379,269,1
26,1,512,384,1
50,159,430,384,1
1,132,476,384,1
133,1,512,332,1
148,13,348,324,1
28,145,419,384,1
66,41,333,301,1
22,1,512,384,1
64,1,372,262,1
166,1,512,384,1
237,155,512,384,1
130,1,451,216,1
195,27,415,384,1
250,99,459,384,1
20,36,473,296,1
96,51,437,379,1
200,216,512,384,1
107,89,322,298,1
83,64,380,338,1
98,96,392,384,1
160,50,422,325,1
107,52,361,315,1
66,60,462,384,1
154,71,365,280,1
111,104,418,280,1
113,102,401,275,1
68,1,512,384,1
129,56,412,339,1
245,48,512,384,1
65,1,512,312,1
107,2,482,366,1
245,58,508,384,1
179,100,512,368,1
64,16,449,348,1
189,143,431,324,1
18,18,348,344,1
223,65,512,382,1
128,86,402,275,1
68,1,512,207,1
104,19,512,321,1
126,5,426,384,1
1,1,393,352,1
121,32,366,272,1
26,1,478,384,1
65,1,408,270,1
109,1,512,327,1
118,1,487,384,1
1,1,512,289,1
180,2,512,336,1
105,113,489,314,1
140,98,357,384,1
127,75,312,269,1
195,87,512,384,1
159,178,512,384,1
207,126,428,335,1
1,112,361,384,1
150,86,394,332,1
1,1,512,384,1
177,1,485,240,1
214,61,511,384,1
85,28,458,384,1
178,78,361,264,1
115,207,394,384,1
41,60,344,296,1
1,1,398,384,1
57,1,309,295,1
153,1,418,313,1
1,43,512,384,1
78,45,512,384,1
178,67,412,303,1
112,132,512,384,1
75,7,512,384,1
1,1,480,353,1
115,18,465,369,1
152,68,339,259,1
173,1,512,384,1
1,1,512,384,1
1,1,512,384,1
144,47,410,318,1
21,44,512,384,1
179,1,365,236,1
67,143,512,384,1
223,62,421,261,1
103,104,382,383,1
153,70,451,347,1
250,121,383,269,1
190,56,491,384,1
219,105,512,384,1
208,14,512,384,1
1,155,486,380,1
99,146,405,384,1
1,48,512,384,1
239,40,512,384,1
56,1,512,360,1
103,95,512,384,1
169,77,512,307,1
155,39,353,239,1
146,140,384,384,1
109,180,512,383,1
1,104,432,384,1
76,108,512,383,1
89,1,510,384,1
1,76,295,332,1
1,1,512,383,1
211,109,512,383,1
196,129,305,240,1
140,1,508,339,1
36,20,462,384,1
7,30,512,382,1
182,86,394,303,1
43,1,479,384,1
98,1,379,266,1
29,1,484,384,1
1,119,512,384,1
153,132,428,384,1
115,98,346,311,1
165,107,485,384,1
225,156,512,384,1
194,141,286,222,1
54,85,365,347,1
28,14,512,382,1
77,109,415,309,1
161,86,512,384,1
1,34,374,354,1
126,17,480,372,1
148,119,393,384,1
159,129,390,384,1
94,106,441,384,1
123,119,351,266,1
156,73,318,290,1
64,116,435,313,1
151,29,512,384,1
155,2,512,377,1
227,153,512,384,1
2,133,425,384,1
21,86,512,384,1
37,46,512,384,1
1,1,466,384,1
150,98,394,384,1
14,120,486,384,1
145,109,257,264,1
66,12,456,355,1
68,155,512,384,1
105,75,319,298,1
31,37,512,384,1
120,1,512,384,1
55,191,483,384,1
138,58,442,384,1
163,1,512,384,1
1,36,505,384,1
30,12,512,384,1
150,114,301,273,1
165,102,411,314,1
201,111,316,225,1
170,83,340,254,1
120,87,512,384,1
1,86,511,384,1
129,1,412,248,1
133,180,405,384,1
33,1,373,333,1
98,1,362,289,1
133,52,463,384,1
74,30,430,331,2
60,3,487,384,2
64,2,206,383,2
214,5,511,382,2
1,2,425,380,2
41,1,419,382,2
1,1,512,383,2
39,1,457,384,2
1,1,505,276,2
56,77,468,343,2
1,1,406,384,2
5,1,429,380,2
2,2,440,384,2
87,8,373,358,2
55,3,481,262,2
45,56,474,352,2
10,3,398,383,2
2,146,507,384,2
2,5,511,383,2
16,3,495,384,2
72,31,413,305,2
173,104,305,300,2
149,2,315,319,2
61,89,494,279,2
15,36,486,350,2
65,145,341,279,2
47,3,510,384,2
102,49,352,349,2
5,32,438,348,2
113,3,511,368,2
1,5,333,384,2
70,74,370,349,2
3,38,511,384,2
39,83,396,297,2
30,13,458,384,2
62,166,509,384,2
55,61,421,331,2
6,22,446,384,2
91,1,335,322,2
17,4,511,383,2
42,40,502,374,2
3,3,511,384,2
4,3,475,384,2
4,1,511,328,2
61,91,446,345,2
3,26,423,384,2
2,3,505,384,2
2,5,465,379,2
73,31,408,384,2
29,28,466,384,2
40,94,463,326,2
67,3,394,381,2
132,101,369,349,2
89,118,408,303,2
5,5,467,384,2
18,3,475,384,2
6,8,477,384,2
6,57,420,384,2
51,114,407,260,2
83,78,387,293,2
4,1,454,384,2
2,3,503,384,2
108,41,383,305,2
5,3,409,352,2
3,102,446,384,2
93,23,455,361,2
182,49,333,328,2
34,57,396,345,2
12,9,453,384,2
105,55,393,384,2
63,10,474,384,2
60,74,510,383,2
2,2,478,384,2
155,2,399,326,2
17,6,422,384,2
17,3,509,316,2
62,7,452,384,2
79,45,411,353,2
90,7,455,375,2
2,2,394,374,2
99,55,383,313,2
110,4,450,365,2
1,2,419,275,2
114,38,409,337,2
1,3,512,383,2
4,4,453,337,2
46,83,451,324,2
48,7,416,373,2
14,6,419,384,2
29,90,499,384,2
1,66,385,361,2
9,4,348,379,2
107,13,511,323,2
5,2,507,384,2
2,43,503,335,2
9,25,508,384,2
57,3,511,378,2
24,3,490,384,2
14,60,511,383,2
1,2,475,377,2
7,2,512,376,2
81,98,395,321,2
11,4,512,324,2
31,2,463,375,2
15,6,462,317,2
67,10,511,376,2
1,3,442,384,2
22,6,511,309,2
2,3,466,367,2
134,116,511,360,2
35,1,470,379,2
3,93,512,382,2
3,41,438,384,2
6,23,308,384,2
340,132,509,384,2
50,130,393,234,2
107,82,147,297,2
375,108,410,323,2
153,82,375,111,2
111,299,411,354,2
130,121,352,263,2
97,25,357,334,2
26,83,481,384,2
26,15,399,359,2
9,83,512,382,2
34,2,459,384,2
3,2,512,383,2
86,133,479,384,2
9,3,422,286,2
3,111,407,384,2
86,97,475,315,2
120,25,335,346,2
3,2,508,384,2
23,10,463,384,2
117,99,420,308,2
1,1,448,384,2
62,22,334,384,2
30,81,489,373,2
71,42,411,373,2
127,74,415,309,2
10,3,511,380,2
89,95,314,384,2
1,5,511,384,2
45,40,475,384,2
121,58,410,343,2
129,124,336,290,2
1,3,512,382,2
159,89,278,213,2
2,73,450,384,2
33,1,512,344,2
1,1,512,142,2
28,1,418,346,2
22,66,438,384,2
12,101,464,380,2
78,6,437,333,2
96,58,411,334,2
4,1,303,384,2
309,149,483,384,2
2,1,457,384,2
9,58,403,343,2
68,43,374,313,2
4,17,381,379,2
163,68,393,257,2
5,280,252,384,2
35,104,479,347,2
95,158,333,342,2
107,37,373,346,2
53,45,392,201,2
47,187,366,351,2
1,1,482,382,2
5,1,374,384,2
15,1,466,384,2
55,13,480,327,2
55,80,342,297,2
1,3,469,295,2
27,14,467,372,2
83,48,326,344,2
65,72,436,339,2
53,75,444,331,2
56,5,505,356,2
44,4,466,383,2
148,56,345,237,2
72,104,427,384,2
39,1,405,200,2
58,208,475,376,2
12,56,427,384,2
64,20,269,384,2
281,170,512,383,2
242,1,512,163,2
12,56,421,384,2
58,82,386,315,2
56,33,459,356,2
74,2,450,371,2
151,112,388,280,2
11,3,451,357,2
4,3,512,383,2
52,1,415,384,2
19,2,407,315,2
7,3,498,384,2
12,67,478,334,2
32,14,491,379,2
60,2,431,369,2
34,74,381,313,2
52,1,456,374,2
119,101,405,293,2
69,41,401,336,2
86,57,357,331,2
1,1,421,365,2
119,72,388,343,2
144,1,361,375,2
5,19,506,358,2
1,2,505,352,2
88,9,455,384,2
30,113,429,312,2
2,22,512,383,2
4,7,346,370,2
28,37,478,358,2
28,27,512,379,2
77,10,385,384,2
177,24,330,346,2
1,1,512,341,2
89,72,396,384,2
1,3,493,352,2
66,22,459,372,2
5,126,512,382,2
17,63,461,376,2
55,79,392,314,2
36,103,435,324,2
45,136,360,244,2
12,2,470,384,2
1,3,494,357,2
42,56,469,324,2
74,8,387,316,2
44,105,377,291,2
75,21,465,363,2
138,18,431,373,2
20,85,440,335,2
30,5,512,379,2
69,103,394,270,2
59,3,450,384,2
7,77,408,384,2
2,1,453,380,2
28,2,477,384,2
28,1,466,384,2
3,3,436,342,2
139,95,392,282,2
20,38,463,384,2
2,1,512,365,2
1,5,483,384,2
2,1,512,382,2
80,24,430,373,2
2,19,469,384,2
158,103,308,271,2
46,62,450,335,2
1,2,452,365,2
73,22,423,346,2
134,45,512,383,2
54,95,491,384,2
52,79,507,384,2
1,2,287,384,2
43,87,440,281,2
68,52,372,291,2
12,4,512,379,2
82,67,396,327,2
8,156,509,384,2
108,3,392,346,2
107,3,428,384,2
87,5,509,329,2
63,37,409,333,2
7,47,457,384,2
89,37,462,297,2
190,120,339,273,2
1,3,512,371,2
9,3,496,384,2
46,74,432,357,2
6,8,512,379,2
30,31,383,384,2
1,1,512,380,2
86,1,495,384,2
7,112,441,384,2
3,1,465,384,2
39,140,511,384,2
95,73,504,381,2
12,9,512,382,2
121,56,420,358,2
3,24,474,384,2
28,128,430,341,2
1,1,370,384,2
33,3,512,375,2
100,30,429,322,2
2,1,492,367,2
179,33,383,354,2
2,1,447,384,2
81,82,407,282,2
28,174,512,383,2
36,14,473,349,2
56,12,434,333,2
6,8,512,375,2
93,42,384,336,2
94,46,479,338,2
5,3,512,372,2
31,2,446,332,2
148,1,512,384,2
143,24,353,302,2
80,16,444,384,2
3,2,407,384,2
16,34,499,326,2
19,20,170,162,2
193,47,408,259,2
77,232,349,362,2
112,76,383,344,2
28,7,512,358,2
9,95,460,384,2
62,115,425,290,2
4,71,467,384,2
15,2,505,365,2
84,63,306,332,2
99,122,329,307,2
21,3,478,384,2
29,73,442,342,2
59,71,394,267,2
17,18,471,384,2
27,14,512,383,2
57,59,512,383,2
5,5,491,384,2
2,2,512,383,2
2,179,481,269,2
46,2,451,334,2
6,62,453,297,2
180,98,355,295,2
128,1,512,366,2
155,90,306,290,2
79,137,464,373,2
146,3,356,133,2
45,102,470,311,2
41,110,402,384,2
38,3,512,381,2
28,2,508,384,2
3,3,455,384,2
19,3,472,357,2
55,68,393,303,2
15,48,452,365,2
13,16,464,384,2
47,50,487,384,2
88,3,360,353,2
68,1,512,374,2
70,13,457,362,2
2,38,440,384,2
55,60,470,360,2
1,4,500,384,2
23,97,345,352,2
137,5,501,109,2
67,61,443,373,2
3,27,430,384,2
46,3,483,384,2
119,223,464,382,2
7,1,474,373,2
4,3,446,384,2
2,2,512,215,2
1,1,508,382,2
1,1,395,384,2
3,1,512,380,2
7,80,508,350,2
13,7,512,381,2
44,53,495,384,2
19,1,485,384,2
34,1,462,384,2
80,69,330,322,2
2,2,415,332,2
111,76,358,274,2
10,9,486,384,2
3,1,512,320,2
83,114,363,291,2
36,14,401,384,2
2,1,377,348,2
70,11,437,332,2
4,82,449,367,2
62,127,469,318,2
80,30,441,357,2
187,86,351,273,2
10,6,447,376,2
7,145,469,384,2
3,3,505,384,2
122,29,358,369,2
5,43,509,348,2
6,1,434,373,2
3,2,485,301,2
55,7,478,384,2
9,10,512,380,2
30,59,458,306,2
105,35,389,339,2
51,1,512,379,2
55,2,430,384,2
31,21,363,348,2
362,4,496,352,2
68,70,439,384,2
9,126,391,384,2
1,3,511,383,2
47,8,423,346,2
41,7,420,382,2
101,65,370,384,2
70,11,426,380,2
15,95,496,384,2
28,135,441,344,2
59,71,434,319,2
9,53,492,367,2
2,1,511,384,2
88,8,466,359,2
36,19,479,316,2
41,27,488,384,2
1,1,512,382,2
86,138,371,303,2
322,52,421,147,2
2,31,466,367,2
1,1,492,384,2
10,82,512,380,2
38,4,469,384,2
11,3,505,384,2
3,6,302,384,2
8,6,512,383,2
39,6,512,381,2
20,4,512,376,2
132,44,336,384,2
5,82,512,381,2
52,115,398,384,2
126,91,420,318,2
95,19,430,357,2
61,1,491,378,2
2,1,413,332,2
2,31,441,367,2
4,32,507,384,2
30,2,421,344,2
32,71,425,384,2
109,54,392,258,2
105,1,479,384,2
59,42,454,343,2
4,5,430,384,2
96,59,333,310,2
77,11,390,354,2
45,1,497,384,2
7,16,485,319,2
19,91,512,380,2
114,1,343,342,2
25,25,396,374,2
67,1,434,375,2
83,120,237,296,2
242,119,419,302,2
36,25,427,384,2
2,1,512,379,2
46,9,512,373,2
7,1,492,384,2
5,3,512,382,2
93,18,404,374,2
2,3,512,336,2
36,5,509,248,2
7,32,471,372,2
70,21,487,382,2
10,3,512,382,2
29,82,509,314,2
101,81,352,304,2
84,120,324,274,2
26,5,440,384,2
45,38,448,346,2
20,1,359,380,2
77,39,404,384,2
70,1,455,384,2
105,94,422,323,2
1,1,507,379,2
173,56,351,368,2
36,27,427,352,2
26,26,501,300,2
240,4,512,382,2
7,10,241,326,2
89,4,494,384,2
4,178,507,384,2
22,107,273,384,2
32,8,511,207,2
275,215,512,334,2
56,87,488,308,2
43,9,398,357,2
22,12,487,384,2
4,7,474,339,2
92,1,487,344,2
58,9,391,364,2
67,88,362,293,2
26,34,447,327,2
73,15,459,384,2
